id,title,current_topics,rule_relevance,rule_crime_types,rule_confidence,manual_relevance,manual_crime_types,notes
939e9e09c3d19be3042f325fcd69bbd954f7e69973e1328a5c45d49e243662ff,"Drunk, erratic driver had open booze inside vehicle, police say",,not_crime,,0.00,,,
6cd7b20d91cdd578b0e2a81efdc9964beecad2dbdfd53085175970d90ef98db8,Police provide update to Sturgeon Falls crash that left Sudbury woman dead,breaking_news|automotive|health,not_crime,,0.00,,,
70098ad482848c06575cd30e827d579a29916a22b7034bff912e7af63154e8b5,"MPPs, John Howard Society, back police board push to keep Cecil Facer open",lifestyle|business|criminal_justice|local_news,not_crime,,0.00,,,
3ff5ae900039ffca4198d650e1e112afe3c4bce82fa32a0a03f4abc92a4f7bd8,"Human remains found in community east of North Bay, Ont., police say",local_news,not_crime,,0.00,,,
d644420e7ba02ce5fc5aa5665344586334684f933d034edb8b9a6ada8e0f7556,Dutch court jails Eritrean man for 20 years over 'cruel' people smuggling,drug_crime|finance|criminal_justice,not_crime,,0.00,,,
4d1830709d8552148aae13f32c4717d0871ca21ac7d184cbf6485f0e2df17112,Montana’s Supreme Court dismisses misconduct case against the state’s attorney general,,not_crime,,0.00,,,
d9c4d50f0f5ae920525e61697c8c71b4c74a27b6c4d31620485a86a857f6088b,Police Beat,,not_crime,,0.00,,,
566926b2f7b37b2d779e71c968e5da1dbf53ee19d83fbb0d434c43fbfa054b6f,Police: People seen fleeing old Paris Street hospital just before fire,local_news,not_crime,,0.00,,,
a685af92b6d7598118ab7deb7918d45966864453f8fdc456b04d704af0bbd6aa,New $170M+ police HQ could move GSPS out of downtown,automotive|science|local_news,not_crime,,0.00,,,
d340ef5a04477c8017cad027c8b83009d23961d770e41408ab78cdb4e1da7f9e,Police Beat,violent_crime|drug_crime|property_crime|real_estate|criminal_justice|local_news,not_crime,,0.00,,,
22bf06d8b76bef35273e61f605001e5bafa916d897732faada34cbb3a3a54070,Open drug use drops during month-long GSPS crackdown,local_news,not_crime,,0.00,,,
14a44349d3d62e64232d026068ab64b0c5d4ffa605047af33f16b02d5dda3b55,"New Ontario online courts portal brings delays and 'snafus,' Toronto lawyers say",technology|criminal_justice|gaming,not_crime,,0.00,,,
39265fc272d55489a47bda76f43cd6d32c5983c097e937c5846aa88cd829b4c2,Police Beat,,not_crime,,0.00,,,
c2b299bf64e5366faefd0bf171f586a81f921dfee511214a70f0887d775afbef,NOW HIRING: Police Constables (New & Experienced Officers),travel|real_estate|local_news,not_crime,,0.00,,,
373c630cc26a259c980d4e11e2415a13714468c17d2d4c8490acb962c5f2c45a,‘Harmful consequences’ to Cecil Facer closure: Police board,politics|travel|lifestyle|real_estate|business|local_news|home_garden,not_crime,,0.00,,,
bb8f486e065e06b6632060a30e0f25ef58568d7fa015d4b593188af8cc18fa96,Report a Classified Ad,,not_crime,,0.00,,,
99458f5fe10b34c99ca519c30c011865673a8a1bc0603695ab8a1c9f00a3a6bb,'A wonderful moment': Woman finally meets her daughter after Black Road crash,lifestyle|automotive|local_news,not_crime,,0.00,,,
497b6a6cbc083f72bf6ed24572453aa1ef91b8e852d43b0db9d8131eeb4235ad,US and Venezuela take initial steps toward restoring relations after Maduro's ouster,,not_crime,,0.00,,,
5c1d9b445ba24c816f55d15064ed9f689dae977fa1160880ff33ca28a061ad2f,Northern Experience Realty Group,lifestyle|real_estate|business,not_crime,,0.00,,,
cbd6591e88210dbfa5e1f4f0b4b8307454d5c2d147add1e651299e85e74bbdab,Cubs skate to huge 11-3 win over French River,sports,not_crime,,0.00,,,
d7dd3431e0d921127cf60cc9747f00eb5c342b32710846ced5a37785ea252f20,Get Connected to the Village Media Network!,local_news,not_crime,,0.00,,,
f068c593e8da02d63c4e35107201cbe73ea1cb89b6116e27f6f03491e4090896,Carney says Canadian oil will be competitive after Maduro's ouster,politics,not_crime,,0.00,,,
bd5f289bf3f56090d88feb598b165223080b185911f8e7097109c22cca203704,New Zealand's Auckland kicks off 2026 celebrations with fireworks,local_news,not_crime,,0.00,,,
2a54bd6e12291b41bc6fbf0c3bd777b74d8a3468abba9d485d4123a79f348943,North Bay to host  2027 Special Olympics Ontario Winter Games,local_news,not_crime,,0.00,,,
b462bba0362764daa99f227ae3be4745e4b2b3cd6b544e008f1144bc9afbb01f,"Health and safety, volunteer recruitment early goals for new fire chief",breaking_news|health|local_news|pets,not_crime,,0.00,,,
60f71a29f50ab8ab9c25d341eb10f969cddb01dcd016fdf6a7fa22ce040b28a7,Village Life,,not_crime,,0.00,,,
aff473b60d4f0e4f84ee8deedb5899e756e0d1f5d2ce6d377bca33bdf8ce93d7,Senior Policy & Controls Manager,sports|politics|lifestyle|finance|business|science|education|gaming,not_crime,,0.00,,,
cd7c27bddaf531bd711999fd4c09662dfac7e5d022c19d2dfe52a17e23361a0c,Memory Lane: Strolling back 75 years to the birth of Sudbury Arena,sports|lifestyle|local_news,not_crime,,0.00,,,
bb9ca63473da21002aedada089e78ed3137d1bd7eb9987f21f72a60ace45f3bc,Ontario animal rescues overwhelmed as pet surrenders surge,breaking_news|lifestyle|real_estate|finance|local_news|pets,not_crime,,0.00,,,
d03cb1e62ac0344c5f36e4f5bba94ec0ae3e62bbb9046673c234c66545c34f23,Sign In,,not_crime,,0.00,,,
4afe934fe89db884196dcaa957c982417e2c1609f7e9a7e0ce4f29bc814f6a06,View Restaurant + Bar - Sip and Support Local VQA Wineries,food|local_news,not_crime,,0.00,,,
a387cfffa69a04499b2bd49b0391835a78a27e18c1a3ac0fde0d2b247611807d,Videos,breaking_news|politics|local_news,not_crime,,0.00,,,
a3158bbc6197fbf3eb8de82df0abbde86b3d3566cf5010a53491bc7ad90d3408,Sign in to your free Sudbury.com+ Account,,not_crime,,0.00,,,
8c154e1bafa1c5803d15f9e870dba653f7f41d66638700c08a1571650a35f2ca,Register for a SooToday.com account,,not_crime,,0.00,,,
69e38e4aa11b3a8331a2a0b5ae4da319ad24c01f2554615b82129d5377658fed,Reset Your Password,,not_crime,,0.00,,,
716316646c27592e5ea054b945f07fa2e24df2c71b11ace5c2039e8eb8f30167,Just a moment...,,not_crime,,0.00,,,
8ff76326dc25eba4ffbf13e3fb05d69d0bae2030567f0ad5be75845170e8184f,Councillors question $3M earmark for proposed shelter project,politics|real_estate|finance|business|local_news|pets,not_crime,,0.00,,,
eac6cc45a1b72cff6362e4cc7afd0a185596747fb7b2399ef00545c180719208,Report a Typo or Mistake,,not_crime,,0.00,,,
230ed1b513f8e093e192d92cf693e009519ea8f06953e60b4874a08fd885f470,Get a FREE Sudbury.com+ member account,local_news,not_crime,,0.00,,,
79b7636e4b492afb859f73c55f1cb1279ca227bceb1f5ee72678e5f10bd60e91,Reset Your Password,real_estate|finance,not_crime,,0.00,,,
87111d05a75109e450d1113d6a5c70fd5c453e6d1e8367f4a9bebba7047c25e6,Report a Typo or Mistake,,not_crime,,0.00,,,
c65e2fe222e264c567052ce473dca1a6074c0c9dc3ad58e05e726327fe852ba9,Local Entertainment,entertainment|local_news|home_garden,not_crime,,0.00,,,
e275b2066b65e2af2ed7d9f9cb31625b2a4ab0c01d9bddbb45aaa5e3298869e4,Join Young Sudbury Singers for ‘joyful music-filled afternoon’,entertainment,not_crime,,0.00,,,
52f0031cc4e6c724b9af81696a5e728d56ae654c666b93c6d492486c33a2434a,Video: Sudbury.com editor learns to drive a school bus!,automotive|education|local_news,not_crime,,0.00,,,
80c4a0dacf180be97ea0d9cc934689fdb3bc63a513121785e613133cc0ee39a5,Local Entertainment,real_estate|arts|entertainment|local_news,not_crime,,0.00,,,
b4b36ed8287e73fd9e305583ccb5bf540fb769635d7e10e9c6d949523b95861a,Report a Typo or Mistake,,not_crime,,0.00,,,
8a3dad3eff24d49b4063b2b668932191ec3eeaa70082596069eeb5dab9319afb,Hearing into Myles Gray's beating death halted for 4 weeks over obscenity resignation,violent_crime|criminal_justice,not_crime,,0.00,,,
aed08bffb67e0ca63fa72efa99fd0779fb5f3dc077879ef8f15b6df69aa3bc5a,European leaders push back on Trump's comments about a US takeover of Greenland,violent_crime|politics,not_crime,,0.00,,,
7b9125b334e5cf3c5b95680382eea97619a0a325d9d9278f1e1ba001c189769c,"Marineland has solid plan to move whales and dolphins to U.S., minister says",politics,not_crime,,0.00,,,
98490d40fd0c5dabfc978878a5971eae7fd743b44c5bf7ebd044fd3a04b2edc5,Just a moment...,,not_crime,,0.00,,,
4e3adb9826867af359528910cd72495f32cbbeb027628072cc00ecc3fb616c95,‘It smashed into my windshield’: Goulais man reminds drivers to clear ice off vehicles,automotive,not_crime,,0.00,,,
71d431dc7f08b275b4c48ae851638b0b26eeaa32167ff1d7dbed061fd42332e1,"REIKI MASTER PRACTITIONER TRAINING PROGRAM AT THE HEALING LOFT - Starting January 15, 2026",real_estate|environment|health|education|pets,not_crime,,0.00,,,
9cf5d63ce777e567ac13b0037a4aca8dd80a63a36b99a728e23bb472106d695b,New quarterly safety report flags top hazards in Ontario mines,business|health,not_crime,,0.00,,,
a5281d1801a660c0b6ab84fc035aefa58ae8b93cbbeabc4dd3d0d8b6b459c8bc,Volunteer firefighter numbers dropped by 38.6% over past decade,local_news,not_crime,,0.00,,,
9fc0dc9fd45b0924235767a5d7c5e83e4e17e2ef7f34565c865e89d1957d088d,Ontario man who pleaded guilty to terrorism charges seeks lighter sentence,criminal_justice|local_news,not_crime,,0.00,,,
74739c5c476983dfd87d4b661836a6bd6fd784f6e42e3218c3cdf97a56b77d48,City council near unanimous in approving GSPS budget hike of 10.21%,politics|real_estate|finance|business|local_news,not_crime,,0.00,,,
37786b1b0fda973d06d03eb7445366ecb481b31be62c6d189125e77d99dd88d1,New study wants to know: how do we best support mine rescue workers?,science|education|pets,not_crime,,0.00,,,
8ca3bc3c093f25b1bc930406ce7315d5601ab4203206183dfc05387c2f97d3a7,Report a Typo or Mistake,,not_crime,,0.00,,,
7aa04d945154a9b499cdcabead9a4f1a92646554a5ed7c46e9a6928ea177c2b1,Unable to get approved through the bank? You still have other options,finance,not_crime,,0.00,,,
1d123d098719de207ee16d7af7742509a87a8f85ca968c6cd75bb1c53e3577b6,"Federal Aviation Administration says 7 killed, 1 survived jet crash in snow in Bangor, Maine",travel|automotive|weather,not_crime,,0.00,,,
ecba6ada2c58eb8f7df5e5a4fe705fe1e045f207668f60152d70ed50169bebfb,Algoma Public Health,health,not_crime,,0.00,,,
989063aa7e4f4cfcb313efeb29cc6ab95d9cd71dfb06d5caedc5cd1f195e504a,QC Minister Christine Fréchette is entering the race for the leadership of the CAQ,politics,not_crime,,0.00,,,
39650f5015f86c9d22ef0af5c9939279d508f212b198fa82be4dad5c1c1bca43,Reset Your Password,real_estate|finance,not_crime,,0.00,,,
70e0c88e51db7fb398f33ef78ac107afaf9c5ae48709aaf39769f5a0abeeaf83,Sign in to your free Sudbury.com+ Account,finance,not_crime,,0.00,,,
535649c52c230137bf8bd7e8197597b2f8619b6ba2c54c410a892097cf07bdc8,"Everything You Need, All in One Place",real_estate|recreation,not_crime,,0.00,,,
10ad1df2397ac4dddd4c41576df880a7f7097d0dfbb11b99c2f806d4dffcd3cb,More Local,sports|food|automotive|local_news,not_crime,,0.00,,,
02049dfe94d29f3ec79f5c61aa3fd3dc6b7cac215fce94d53dc71ea1cf1f1a1f,How do we make Sudbury better? One Community Conversation at a time,real_estate|local_news,not_crime,,0.00,,,
80f121ee0d5ab46da685f501fd4a8991dec10d1912ce4f63530ba597777c1064,Sundridge man charged with impaired after plowing into Highway 11 snowbank,automotive|criminal_justice,not_crime,,0.00,,,
3e5ef4c8491e5adc63e36d49cc1b5096ca34d5a47cb59af4d0905f3b84dbbf67,Just a moment...,,not_crime,,0.00,,,
bc677ae4decd1ad6a5a027d2fc32e4a66b22bee4936d7d8c2d457bd662a8ff30,Register for a SooToday.com account,,not_crime,,0.00,,,
0de8ef4a7162d2d13cdbb0f5d9addb2f8cf91fc8765155aa906f1f44db96824e,World News,drug_crime|weather,not_crime,,0.00,,,
925a0d16fcf7801f59b5ecdc215883658b89e2589350bc13b2976c8279874c10,Reset Your Password,real_estate|finance,not_crime,,0.00,,,
42bae9246c20e59d830eb39e205ac74398fb9ee7194634c6fc1a5a52385c5882,Sudbury    Education and Instruction,lifestyle|real_estate|education|home_garden,not_crime,,0.00,,,
19a8d991b81836a7033aa8ad57f7668db06913c576480b194af11dbbe91ec938,Village Life,food|lifestyle|finance,not_crime,,0.00,,,
7772567dddd0ec4565106317bad3df638fb44acf0b8a5e516114f969af43d848,Get a FREE Sudbury.com+ member account,local_news,not_crime,,0.00,,,
ffd4389e50f373c5ba877c7371bd25b4d95b9ad344360ca486d6124a290e421d,Local News,,not_crime,,0.00,,,
969d3e69ca21ccf15fc6667f9b728069146668f7a224abfc80fa0a5d71562b77,East Coaster Studios 2026 Concert Tickets,,not_crime,,0.00,,,
9100abd2d554725cdd22840444afcf55d094ada14c8b8040e61ceaa6a849d289,Sudbury’s Lauren Perry redefines interior design with local roots and global reach,lifestyle|real_estate|arts|business|science|local_news|home_garden,not_crime,,0.00,,,
0a66a25e13ea4ff56cbe65c1b5071527018435087ec3efdd768b9189c6fe323a,Zohran Mamdani promises to govern 'expansively and audaciously' in inaugural speech as NYC mayor,politics|local_news,not_crime,,0.00,,,
ee51dc1c9bd48e5495a5a5e5f686410ecfc654d894130ac73fad299d9f88afc8,Video: Come along on virtual Friday Fun Night ski down Lively Ski Hill,local_news|recreation,not_crime,,0.00,,,
1e09ce768a49fe3da66ce46fb38d279a4d1e7f2ddb4c0d4cebed1bfa358c2cf0,Fundraiser planned for North Bay dad facing $575K leukemia treatment,breaking_news|drug_crime|lifestyle|finance|health|local_news|pets,not_crime,,0.00,,,
24f3ec1ff0dd05877fa652c4cd6069d30654d3b235345729aaf12cb15b98dd9e,Report a Typo or Mistake,,not_crime,,0.00,,,
f6c0dffa7e3348533b01ddc32a74b564ac0570fcb51dc948c69f1bdbcab5ccc8,Local Entertainment,entertainment|local_news|recreation,not_crime,,0.00,,,
0e73a5c3b56b00613e3027cedae1979b3a971192f1b2a346e981dc34e3aa8047,Sign in to your free Sudbury.com+ Account,finance,not_crime,,0.00,,,
7c11b87f0b6f9632bbd54768292167bc092ab81c943012558ee8a0e14ed8467e,Greg McGrath-Goudie,local_news,not_crime,,0.00,,,
9fffee13e0386b12a303f7f6b289cf851b0986c583f6196750fbc528c5c71f3a,Listings By Aliesha Moore,,not_crime,,0.00,,,
56803a7742062e8654943b1aa44f443419879cd8cd87b8f2e6fb1c6dc056efe2,World News,violent_crime|real_estate|criminal_justice|local_news,not_crime,,0.00,,,
531da5e6b796e40b1cf19a92519e77e589c1bb4661ccb1db790479debc175e83,Strong Legal Foundations for Stronger Businesses.,finance|business,not_crime,,0.00,,,
131e40bc92f1960eea670d23c9a442cc70bb159a7a18b03a59ee99ca7637cd7f,City council year in review: ‘The KED is dead’ tops the news,politics|local_news,not_crime,,0.00,,,
d949a5eb3283addc07869ab5e3fa11d7bd72816dd564d7a82524e1c10fbae5ee,Register for a SooToday.com account,,not_crime,,0.00,,,
78e71ed003c877b170f259b20a1c167acd128b3e5ddebf67d9638af07848a117,Video: Demolition of Wacky Wings building begins,real_estate|local_news,not_crime,,0.00,,,
24f977663f2359f01167481ff28498a30bdb116a51aeef9d010b5b10fa313697,The myth and man behind the bear suit: Part two of Troy Hurtubise story,breaking_news|politics|lifestyle|real_estate|arts|automotive|entertainment|science|education|local_news|home_garden|gaming|shopping|recreation,not_crime,,0.00,,,
0b444bd708c2b36b6862415ef9c9ca04ca73bad73b4bd69c5c1496ee062ef3df,Report a Typo or Mistake,,not_crime,,0.00,,,
00d2344d7ddbd659026836e4dd80753e3ca9307d67cdeea42f9de7a4eb5d21fc,Wisp Lounge: Listings,food,not_crime,,0.00,,,
cb9df9bf2ed1401007e23330514208e4e31380adb1cbe48cf03c3b9251f9b287,Heidi Ulrichsen,education|shopping,not_crime,,0.00,,,
357764625ecfb6aaabaea40399be790d587267f35364846cef099b0c3bc89014,Another outdoor skating rink is open for the winter,local_news,not_crime,,0.00,,,
ff29749699db3f96f336bf490a19b031a181cf893d66817a9920e526174fbd5c,Reset Your Password,real_estate|finance,not_crime,,0.00,,,
7773e2b52120c33682946fcc25914d3bbfff3d167452064ce685b8486ca4acb9,Callander strikes new deal with Merrick Landfill,local_news,not_crime,,0.00,,,
a822946548ce4988933b68b45ef2dac9309584cc3150eef7b1fe1f90da88dc01,"Best price in town!!! Pride Lift Chairs Latest Arrivals!!     $1,799.99",breaking_news|real_estate|local_news,not_crime,,0.00,,,
c9f8a09192acef6fe3947719949e7f98c182236ea27c447f62ec9641ac4b86a3,THE PAIKIN PODCAST: Mark Carney bets big on China — what could go wrong?,local_news,not_crime,,0.00,,,
860a5fcb145b0106f67da478094632a1cdf5e59677492a03f5b7f7221d1ca263,Table tennis tourney set for Jan. 31 in Sudbury,,not_crime,,0.00,,,
4e761564e442bbe660bae0c3b350cf4a0f7b8dc3048c29cde6f7d90cc85a29c4,RPN - Primary Care Float,breaking_news|sports|finance|environment|health,not_crime,,0.00,,,
97c298a428e900b31ed39758f467642468b6fba16c06c77f599c4f22b71af4e4,Reset Your Password,real_estate|finance,not_crime,,0.00,,,
8f05e50a8d3089435f3f91374b5deeb79b8c966202b70cb719467f19174682d4,Register for a SooToday.com account,,not_crime,,0.00,,,
a5f103f41d6a237df49f061173556d7228937492e2c99b5ca6032da1b57b9cbb,"Investigators of fatal plane crash in Maine should examine its deicing process, expert says",travel|automotive|weather,not_crime,,0.00,,,
037dcb24f042900f2fd385517dab76d2059ae175f34713f4ce8a599497d7ac33,Full story: The KED is dead,local_news,not_crime,,0.00,,,
ede75d904de2d0c81e68918774748606ba122286927ace7d3281f393a5f9bc3f,Minister issues non-committal letter on Cecil Facer closure,politics|business|local_news,not_crime,,0.00,,,
22e1679baf1962467ffbd9421778df5199214fe54ff910b4636d25abfc622f5e,Sign In,,not_crime,,0.00,,,
8510853de165f42a2910f92160c729ddd7e3b8adbe37cf7c06f16d7039886fd4,Reset Your Password,real_estate|finance,not_crime,,0.00,,,
df28a17f8bb7dc42f6838f27f7072a2b559e450707133d02dcbd04c017994e05,Majority of city council members to remain on the ballot,politics|local_news,not_crime,,0.00,,,
d4dae1c294070585e6d806d4dfaffe2992d85067f790c69f7853bc436694a08b,Sault Ste. Marie    Education & Training,travel|business|technology|education,not_crime,,0.00,,,
0dfb9ab43ae0400e579364a94235b57137df774fbbb8e41bc18399d8db2544e6,Columns,local_news,not_crime,,0.00,,,
b477fae20bd1ee2d74d2d92237cc5a53ce1ce6d3ce3d23766a807a60b75ff0a2,Sign In,,not_crime,,0.00,,,
74310f340bd69579b2f9fd9cf465aa9f07b929b8597db959e6b4f540efadf6f4,2026 arrives with celebrations from coast to coast,local_news,not_crime,,0.00,,,
c743d1e693c1e1ffa26d8e924030d48ad9749ea1639f3177ec7c2b9f9804eb71,Local Sports,local_news,not_crime,,0.00,,,
f853f0de134da69c138e65dd70de06efa4c13b481fe00a9d5c9a486726702562,Heavy snowstorm and frigid temperatures prompt flight cancellations and delays,travel|real_estate|environment|education|weather|local_news|home_garden,not_crime,,0.00,,,
08fe23c24b2d39ed049325648f31adf58a2097d3da31fa468fef7dbb792a4cef,Reset Your Password,real_estate|finance,not_crime,,0.00,,,
1a26fca63b704fbee3c99ceca20e14570e3750e35dc06431b81a8638bb78f98a,Get a FREE Sudbury.com+ member account,,not_crime,,0.00,,,
dab79b5038acf1125af8b1425be09a959943db8d0e9035048bbc56b485e4959f,Sign In,,not_crime,,0.00,,,
5df56f153a20624519daa278b1b4eb764f4b4fe27d4559aef4d64d82ce7448f9,Rescuers search frigid Atlantic for missing fishermen after boat sinks off Gloucester,breaking_news|lifestyle|environment|business|local_news|recreation,not_crime,,0.00,,,
7356257f472f9313fe4b71206e388860cacee69a04c8d4d06ff9365746776646,"VIDEO: Ontario hospitals are hurting for cash, but how much is enough?",politics|health,not_crime,,0.00,,,
209e12f4fa249359c0916e9fcb84b98ea38e84745509fa555a62c05f62c3e576,Reset Your Password,real_estate|finance,not_crime,,0.00,,,
5f4108eff8d67dd83879a92457d197b90f3d129bb1e988ef12dfdae794e3920e,"Central African Republic President Faustin Archange Touadéra reelected, provisional results show",politics,not_crime,,0.00,,,
b981529e8c6b9cee28a7cc8a699aec059fb92959d5a996ec93797f4e994d5211,Picture perfect start for U18 AAA Trappers at Christmas break,sports,not_crime,,0.00,,,
89b8a0ecaef6d54d6db052be30873137879bae4f558ce5d80f6944304e76f750,City Hall,politics|real_estate|health|local_news,not_crime,,0.00,,,
8e1afd6a12e02f1edfa62b4a7b18c02c069da8598e044d81ad5387d632287d8c,310T HEAVY DUTY EQUIPMENT TECHNICIAN - MECHANIC,real_estate|finance,not_crime,,0.00,,,
b3d512f0a23507716650d3bb8ee4fb6337fb377a403e0cd4e614aa078e71bdec,Register for a SooToday.com account,,not_crime,,0.00,,,
dd115d65c0bbba9777800d709e47cc9ac2392865516f722851002fa97ddb2b83,Panhandling on the bypass continues,automotive|local_news,not_crime,,0.00,,,
59482f0086b5e8ec57bf3f79307b0881ed58d9f3ba538ae4c23f9634ba38505c,"City council year in review: The KED, a difficult budget and council behaving badly",politics|finance|local_news,not_crime,,0.00,,,
0594146b64c95459654af464ac865b3f532bb9daafea68c6501900163ad006eb,At least 15 injured in a knife and chemical attack at a factory in Japan,,not_crime,,0.00,,,
